source,title,description,published_at,url,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_label
GoogleNews,"Tinubu mourns ex-UNpeacekeeping adviser, Lt.Gen. Obiakor - The Nation Newspaper","Tinubu mourns ex-UNpeacekeeping adviser, Lt.Gen. Obiakor  The Nation Newspaper",2026-05-31 05:22:32,,0.0,0.286,0.714,-0.7783,Negative
GoogleNews,Who Is Lt Gen NS Raja Subramani? Meet The Officer Set To Become India's Next CDS After Anil Chauhan - News18,Who Is Lt Gen NS Raja Subramani? Meet The Officer Set To Become India's Next CDS After Anil Chauhan  News18,2026-05-31 03:01:06,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Kashmir moving beyond conflict narrative: Lt Gen D P Pandey - Rising Kashmir,Kashmir moving beyond conflict narrative: Lt Gen D P Pandey  Rising Kashmir,2026-05-31 02:50:47,,0.0,0.167,0.833,-0.5574,Negative
LiveMint_News,<![CDATA[Hantavirus Quarantine to End for Some US Cruise Passengers]]>,"Some US passengers exposed to hantavirus aboard the Hondius cruise ship will be released from isolation next week, including two New Yorkers, as others extend their quarantine period beyond the original May 31 completion date, state public health officials said.",2026-05-31 02:17:42,,0.101,0.075,0.824,0.1007,Positive
GoogleNews,Lt. Gov. Beckwith lambasts Jewish leaders for rejecting his call to hate Muslims - the indiana citizen,Lt. Gov. Beckwith lambasts Jewish leaders for rejecting his call to hate Muslims  the indiana citizen,2026-05-31 00:51:24,,0.0,0.316,0.684,-0.9246,Negative
GoogleNews,‘Army is nation’s first hope’: Lt Gen Mishra to Agniveers - The Kashmir Horizon,‘Army is nation’s first hope’: Lt Gen Mishra to Agniveers  The Kashmir Horizon,2026-05-31 00:39:02,,0.0,0.0,1.0,0.0,Neutral
LiveMint_News,<![CDATA[California murder-suicide: Six-day-old baby girl among four found dead; here's what we know]]>,"Four people, including a six-day-old baby and a two-year-old child, were found dead in a suspected murder-suicide in California's North Hills. Investigators believe a woman in her 30s fatally shot the victims before taking her own life. Authorities are awaiting autopsy results.",2026-05-31 00:24:36,,0.0,0.257,0.743,-0.9538,Negative
GoogleNews,"Detroit Lions, Dan Campbell update Penei Sewell's LT move - Lions Wire","Detroit Lions, Dan Campbell update Penei Sewell's LT move  Lions Wire",2026-05-30 23:36:00,,0.0,0.0,1.0,0.0,Neutral
LiveMint_News,"<![CDATA[Ebola outbreak: WHO chief visits epicentre Bunia in eastern Congo, urges countries to reconsider travel bans]]>","WHO chief Tedros Adhanom Ghebreyesus visited Bunia in eastern Congo as a rare Ebola outbreak continues to spread. He urged community trust, safe burial practices, and reconsideration of travel bans. International aid is increasing, while health agencies warn the response remains insufficient.",2026-05-30 23:29:17,,0.103,0.022,0.875,0.7263,Positive
GoogleNews,"PRESIDENT TINUBU MOURNS LT. GEN. CHIKADIBIA OBIAKOR, GLOBAL PEACE ADVOCATE - The State House, Abuja","PRESIDENT TINUBU MOURNS LT. GEN. CHIKADIBIA OBIAKOR, GLOBAL PEACE ADVOCATE  The State House, Abuja",2026-05-30 22:39:22,,0.203,0.198,0.599,0.0516,Positive
LiveMint_News,<![CDATA[Who is Jugal Daterao? Indian-origin Walt Disney manager sentenced to 2.5 years in prison in Russia for smuggling]]>,An Indian-origin manager at the Walt Disney Company was sentenced to two and a half years in a Russian prison after THC-infused gummies were found in his luggage at Sheremetyevo Airport. The Walt Disney executive told the court that the drug was prescribed by his doctor in the US.,2026-05-30 22:17:45,,0.0,0.164,0.836,-0.8805,Negative
GoogleNews,Peggy Flanagan wins DFL endorsement for U.S. Senate seat - Minnesota Reformer,Peggy Flanagan wins DFL endorsement for U.S. Senate seat  Minnesota Reformer,2026-05-30 21:39:39,,0.387,0.0,0.613,0.9001,Positive
GoogleNews,DFL endorses Lt. Governor Peggy Flanagan for U.S. Senate - Valley News Live,DFL endorses Lt. Governor Peggy Flanagan for U.S. Senate  Valley News Live,2026-05-30 20:32:00,,0.173,0.0,0.827,0.5859,Positive
GoogleNews,Lt. Governor Peggy Flanagan receives DFL endorsement for U.S. Senate - Northern News Now,Lt. Governor Peggy Flanagan receives DFL endorsement for U.S. Senate  Northern News Now,2026-05-30 20:15:00,,0.155,0.0,0.845,0.5574,Positive
GoogleNews,"Tinubu mourns ex-UN military adviser, Lt. Gen. Chikadibia Obiakor – FRCN HQ - FRCN HQ","Tinubu mourns ex-UN military adviser, Lt. Gen. Chikadibia Obiakor – FRCN HQ  FRCN HQ",2026-05-30 20:05:19,,0.0,0.201,0.799,-0.7783,Negative
LiveMint_News,<![CDATA[Quote of the Day by Felix Adler: ‘Love is the expansion of two natures’ — a timeless lesson on growth in love]]>,"Felix Adler's quote highlights love as a transformative force that encourages personal growth. Healthy relationships should empower individuals, fostering mutual understanding and respect while allowing each partner to maintain their identity and pursue their own goals.",2026-05-30 19:41:02,,0.307,0.0,0.693,0.9705,Positive
EconomicTimes_Markets,"<![CDATA[Jupiter Wagons Q4 Results: Cons PAT tumbles 72% to Rs 29 crore, revenue falls 25% YoY]]>","Jupiter Wagons saw its net profit drop 72% to Rs 29 crore in the March quarter. Revenue also fell 25% to Rs 780 crore. The company's EBITDA declined 46%. For the full year, profit after tax decreased 56%. Jupiter Wagons shares have seen a decline. Indian Railways plans a large tender for freight wagons.",2026-05-30 17:34:46,,0.109,0.027,0.864,0.7345,Positive
GoogleNews,Lt. Governor Honors Students at Delta Council Day - Delta Business Journal,Lt. Governor Honors Students at Delta Council Day  Delta Business Journal,2026-05-30 17:19:30,,0.239,0.0,0.761,0.765,Positive
GoogleNews,"Tinubu mourns ex-UN peacekeeping adviser, Lt. Gen. Obiakor - The Nation Newspaper","Tinubu mourns ex-UN peacekeeping adviser, Lt. Gen. Obiakor  The Nation Newspaper",2026-05-30 16:55:14,,0.189,0.214,0.597,-0.2023,Negative
GoogleNews,"India’s scientific knowledge predates Persia, brought West out of Stone Age: Jammu and Kashmir Lt. Governor - The Hindu","India’s scientific knowledge predates Persia, brought West out of Stone Age: Jammu and Kashmir Lt. Governor  The Hindu",2026-05-30 16:43:39,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Gen PK Mishra Reviews Passing Out Parade of 540 Agniveers at JAK LI Regimental Centre - SSBCrack,Lt Gen PK Mishra Reviews Passing Out Parade of 540 Agniveers at JAK LI Regimental Centre  SSBCrack,2026-05-30 16:04:58,,0.0,0.0,1.0,0.0,Neutral
EconomicTimes_Markets,<![CDATA[Triveni Engineering Q4 profit falls to Rs 167.4 crore; FY26 profit rises 12.8%]]>,"Triveni Engineering & Industries reported a consolidated net profit of Rs 167.4 crore for Q4 FY26, a decrease from Rs 187.1 crore in the prior year. For the full FY26, revenue grew 11.9% to Rs 7,620.9 crore and net profit rose 12.8% to Rs 268.7 crore. These results incorporate the amalgamation of Sir Shadi Lal Enterprises, effective April 1, 2025.",2026-05-30 15:21:00,,0.181,0.0,0.819,0.9324,Positive
EconomicTimes_Markets,<![CDATA[Zara's India FY26 profit falls 32% to Rs 204 crore; revenue slips]]>,"Zara's India profit saw a significant 31.9% drop to Rs 204.14 crore in FY26, with revenue also declining slightly. This comes as Trent Ltd reduced its stake in the joint venture operating Zara stores in India. Meanwhile, another JV, Massimo Dutti, reported revenue growth.",2026-05-30 15:14:47,,0.165,0.033,0.802,0.8122,Positive
GoogleNews,"""Must Erase Every Trace Of Colonial Mindset"": J&K Lt Governor Manoj Sinha - NDTV","""Must Erase Every Trace Of Colonial Mindset"": J&K Lt Governor Manoj Sinha  NDTV",2026-05-30 14:55:33,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"UP LT Grade Teacher Mains Apply Online 2026 Active for Hindi, Mathematics, Physical Education, and Social Science Subjects - Adda247","UP LT Grade Teacher Mains Apply Online 2026 Active for Hindi, Mathematics, Physical Education, and Social Science Subjects  Adda247",2026-05-30 14:51:27,,0.127,0.0,0.873,0.6597,Positive
GoogleNews,"Lt General Gurmit Singh Visits Army Hospital (R&R), Lauds Its Contribution to Military Medicine and Veterans’ Healthcare - SSBCrack","Lt General Gurmit Singh Visits Army Hospital (R&R), Lauds Its Contribution to Military Medicine and Veterans’ Healthcare  SSBCrack",2026-05-30 14:10:14,,0.191,0.0,0.809,0.8506,Positive
LiveMint_Markets,<![CDATA[Small-cap stock to be in focus on Monday; here's why]]>,"GRM Overseas shares will be in focus after the company reported strong revenue growth but modest profitability for FY26, with a net profit of  ₹74.34 crore. Despite margin pressure, the stock has shown long-term multibagger returns, appealing to investors.",2026-05-30 13:38:10,,0.254,0.0,0.746,0.9131,Positive
GoogleNews,"Army first ray of hope in war, anti-terror ops, disasters: Lt Gen PK Mishra - The Kashmir Horizon","Army first ray of hope in war, anti-terror ops, disasters: Lt Gen PK Mishra  The Kashmir Horizon",2026-05-30 13:24:58,,0.116,0.301,0.582,-0.8807,Negative
GoogleNews,Lt Gov Matt Pinnell shares significance of Tulsa’s Route 66 Capital Cruise - News On 6,Lt Gov Matt Pinnell shares significance of Tulsa’s Route 66 Capital Cruise  News On 6,2026-05-30 13:21:51,,0.242,0.0,0.758,0.765,Positive
GoogleNews,"Presentation on New Dive Sites, Artificial Reefs and Underwater Attractions Held Before Lt Governor - - Nicobar Times","Presentation on New Dive Sites, Artificial Reefs and Underwater Attractions Held Before Lt Governor -  Nicobar Times",2026-05-30 13:04:34,,0.145,0.0,0.855,0.6808,Positive
LiveMint_Markets,<![CDATA[Dell's stunning rally: From Trump endorsement to Q1 results - What led to a 101% surge in the US tech stock in 1 month]]>,"Dell Technologies reported a remarkable 88% revenue growth in Q1, driven by a 757% increase in AI server sales. Adjusted EPS hit $4.86, exceeding forecasts. The company raised its annual revenue outlook, reflecting robust demand for both AI and traditional computing products.",2026-05-30 12:56:17,,0.21,0.02,0.77,0.9273,Positive
GoogleNews,"After nearly three decades, this Glen Carbon police lieutenant is retiring - The Edwardsville Intelligencer","After nearly three decades, this Glen Carbon police lieutenant is retiring  The Edwardsville Intelligencer",2026-05-30 12:04:37,,0.156,0.0,0.844,0.6124,Positive
EconomicTimes_Markets,<![CDATA[ET Alpha Wealth Summit: Learn the secrets of finding alpha & what it takes to build a Rs 100 crore portfolio]]>,Investors and experts are set to gather in Mumbai on June 4 for the ET Alpha Wealth Summit. The event will focus on finding hidden market opportunities and building substantial portfolios. Discussions will cover strategies for consistent excess value and scaling wealth to ₹100 crore. Practical takeaways will guide attendees in navigating complex markets for long-term returns.,2026-05-30 11:30:15,,0.188,0.0,0.812,0.9402,Positive
GoogleNews,"Lt Gen Manjinder Singh Reviews Operational Preparedness of DOT Division, Inaugurates Advanced Counter-Drone Training Node - SSBCrack","Lt Gen Manjinder Singh Reviews Operational Preparedness of DOT Division, Inaugurates Advanced Counter-Drone Training Node  SSBCrack",2026-05-30 10:07:01,,0.114,0.0,0.886,0.4588,Positive
EconomicTimes_Markets,<![CDATA[Beyond Equities: Why HNIs are increasingly turning to premium real estate for wealth preservation]]>,"Indian housing sales value surged 16% to ₹9.33 lakh crore in FY26, driven by affluent investors prioritizing premium and luxury properties. This trend reflects a strategic portfolio rebalancing, with real estate now complementing equities, gold, and fixed income for wealth preservation and long-term capital appreciation amid market volatility.",2026-05-30 09:44:15,,0.176,0.0,0.824,0.908,Positive
EconomicTimes_Markets,"<![CDATA[Sebi imposes penalty on Suzlon, executives for misstating financials]]>","The Securities and Exchange Board of India has fined Suzlon Energy and its top executives ₹29 crore. This action follows allegations of misleading investors by misstating financial statements between FY14 and FY20. Sebi's investigation revealed questionable transactions, including the sale of a business at an inflated price.",2026-05-30 08:10:44,,0.094,0.148,0.757,-0.5411,Negative
EconomicTimes_Markets,<![CDATA[Sebi drops case against NDTV for disclosure lapse]]>,The Securities and Exchange Board of India has closed its case against NDTV. This action relates to alleged disclosure failures concerning a 2018 order involving Vishvapradhan Commercial. No penalty was imposed on NDTV. The Securities Appellate Tribunal had previously ruled that VCPL did not gain control of NDTV. This ruling removed the basis for the disclosure requirement.,2026-05-30 08:07:31,,0.094,0.101,0.805,-0.125,Negative
GoogleNews,"Gen Chauhan concludes 'very satisfying, excellent' tenure as CDS; Lt Gen Subramani to take charge Sunday - The New Indian Express","Gen Chauhan concludes 'very satisfying, excellent' tenure as CDS; Lt Gen Subramani to take charge Sunday  The New Indian Express",2026-05-30 08:07:27,,0.282,0.0,0.718,0.9387,Positive
EconomicTimes_Markets,<![CDATA[FSIB picks Lavanya Mundayur to head New India Assurance]]>,"Lavanya Mundayur, CMD of Agriculture Insurance Company of India, has been recommended by the Financial Services Institutions Bureau (FSIB) to lead New India Assurance Company Limited (NIACL). Mundayur, 57, is set to begin a term of approximately three years, concluding her tenure in May 2029 upon reaching retirement age.",2026-05-30 08:03:41,,0.137,0.03,0.833,0.6996,Positive
GoogleNews,Gen Anil Chauhan demits office after 'very satisfying' stint as CDS; Lt Gen Subramani to assume charge on... - Moneycontrol.com,Gen Anil Chauhan demits office after 'very satisfying' stint as CDS; Lt Gen Subramani to assume charge on...  Moneycontrol.com,2026-05-30 07:30:45,,0.151,0.0,0.849,0.764,Positive
GoogleNews,Gen. Chauhan wraps up ‘very satisfying’ tenure as CDS; Lt. Gen. Subramani to take charge on May 31 - The Hindu,Gen. Chauhan wraps up ‘very satisfying’ tenure as CDS; Lt. Gen. Subramani to take charge on May 31  The Hindu,2026-05-30 07:11:35,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Outgoing CDS Gen Chauhan Reflects on Accomplishments Before Passing Baton to Lt Gen Subramani - Devdiscourse,Outgoing CDS Gen Chauhan Reflects on Accomplishments Before Passing Baton to Lt Gen Subramani  Devdiscourse,2026-05-30 06:51:00,,0.132,0.0,0.868,0.5267,Positive
GoogleNews,Lt Gen Anindya Sengupta Reviews Operational Preparedness at Chhattisgarh & Odisha Sub Area - SSBCrack,Lt Gen Anindya Sengupta Reviews Operational Preparedness at Chhattisgarh & Odisha Sub Area  SSBCrack,2026-05-30 06:08:14,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"726 Agniveers and Territorial Army Recruits Pass Out from Assam Regimental Centre, Shillong - SSBCrack","726 Agniveers and Territorial Army Recruits Pass Out from Assam Regimental Centre, Shillong  SSBCrack",2026-05-30 05:59:49,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Gen Pratik Sharma Reviews Anti-Infiltration Grid Along LoC in Kupwara Sector - SSBCrack,Lt Gen Pratik Sharma Reviews Anti-Infiltration Grid Along LoC in Kupwara Sector  SSBCrack,2026-05-30 05:49:53,,0.0,0.0,1.0,0.0,Neutral
LiveMint_Markets,<![CDATA[Space Rally Gets Reality Check With Blue Origin Blowup]]>,"A weeks-long rally in space-related stocks came to an abrupt halt on Friday, with the explosion of a Blue Origin rocket serving as a glaring reminder of the risks that come with the potential riches investors hope to reap from the blossoming industry.",2026-05-30 05:31:22,,0.114,0.036,0.849,0.6696,Positive
GoogleNews,Klobuchar announces Lt. Gov. running mate - news8000.com,Klobuchar announces Lt. Gov. running mate  news8000.com,2026-05-30 04:17:22,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"IN: LT GOV DEFENDS ""NO LOVE FOR ISLAM"" COMMENTS - Local 3 News","IN: LT GOV DEFENDS ""NO LOVE FOR ISLAM"" COMMENTS  Local 3 News",2026-05-30 03:25:03,,0.3,0.0,0.7,0.8971,Positive
GoogleNews,Lt. Gov. John Rodgers comments on why he’s running again – ABC22 & FOX44 - MyChamplainValley.com,Lt. Gov. John Rodgers comments on why he’s running again – ABC22 & FOX44  MyChamplainValley.com,2026-05-30 00:37:34,,0.0,0.0,1.0,0.0,Neutral
EconomicTimes_TopStories,<![CDATA[WHO announces 1st Ebola recovery in Congo]]>,The World Health Organization has announced a significant development in the Democratic Republic of Congo. A confirmed Ebola patient has recovered and been discharged from a care center. This marks the first such recovery among laboratory-confirmed cases. The outbreak has seen numerous deaths and suspected cases. Neighboring Uganda has also reported confirmed cases and one death.,2026-05-30 00:31:55,,0.071,0.087,0.842,-0.2714,Negative
GoogleNews,SLD 30 Hosts New Launch Dashboard Ribbon Cutting Ceremony - vandenberg.spaceforce.mil,SLD 30 Hosts New Launch Dashboard Ribbon Cutting Ceremony  vandenberg.spaceforce.mil,2026-05-30 00:07:23,,0.0,0.136,0.864,-0.25,Negative
GoogleNews,Lt. Gov. Beckwith defends remarks on Islam as 'demonic death cult' - WRTV,Lt. Gov. Beckwith defends remarks on Islam as 'demonic death cult'  WRTV,2026-05-29 23:47:33,,0.0,0.253,0.747,-0.8316,Negative
GoogleNews,SLD 30 Hosts New Launch Dashboard Ribbon Cutting Ceremony [Image 3 of 3] - DVIDS,SLD 30 Hosts New Launch Dashboard Ribbon Cutting Ceremony [Image 3 of 3]  DVIDS,2026-05-29 23:34:00,,0.0,0.1,0.9,-0.25,Negative
GoogleNews,Indiana Rep. Andre Carson responds to Lt. Gov. Micah Beckwith calling Islam a 'demonic death cult' - WTHR,Indiana Rep. Andre Carson responds to Lt. Gov. Micah Beckwith calling Islam a 'demonic death cult'  WTHR,2026-05-29 23:08:00,,0.0,0.191,0.809,-0.8316,Negative
GoogleNews,"Indiana Lt. Gov. Beckwith calls Islam a 'death cult,' says people 'need to be OK with hating again' - WDRB","Indiana Lt. Gov. Beckwith calls Islam a 'death cult,' says people 'need to be OK with hating again'  WDRB",2026-05-29 23:06:00,,0.11,0.27,0.62,-0.8602,Negative
GoogleNews,Lt. Gov. Evette scores President Donald Trump’s endorsement in 2026 governor’s race - SC Daily Gazette,Lt. Gov. Evette scores President Donald Trump’s endorsement in 2026 governor’s race  SC Daily Gazette,2026-05-29 22:28:43,,0.137,0.0,0.863,0.5574,Positive
GoogleNews,"Christopher C. Bell Jr. Revisits Race, Resistance, and Military Change in “Lt. Williams on the Color Front” - WebWire","Christopher C. Bell Jr. Revisits Race, Resistance, and Military Change in “Lt. Williams on the Color Front”  WebWire",2026-05-29 21:26:19,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Interviews on the issues with the top 5 candidates vying to be CA's next Lt. Governor | CA Politics 360 - KCRA,Interviews on the issues with the top 5 candidates vying to be CA's next Lt. Governor | CA Politics 360  KCRA,2026-05-29 21:05:00,,0.081,0.0,0.919,0.3818,Positive
GoogleNews,Maryland Lt. Gov. defends ballot error response as Trump seeks DOJ investigation - Fox News,Maryland Lt. Gov. defends ballot error response as Trump seeks DOJ investigation  Fox News,2026-05-29 20:43:23,,0.0,0.167,0.833,-0.6597,Negative
GoogleNews,"Indiana Lt. Governor calls Islam a 'demonic death cult,' sparking criticism from Muslim advocacy groups - WANE 15","Indiana Lt. Governor calls Islam a 'demonic death cult,' sparking criticism from Muslim advocacy groups  WANE 15",2026-05-29 20:28:24,,0.0,0.305,0.695,-0.9274,Negative
GoogleNews,"Indiana Lt. Governor calls Islam a 'demonic death cult,' sparking criticism from Muslim advocacy groups - Fox 59","Indiana Lt. Governor calls Islam a 'demonic death cult,' sparking criticism from Muslim advocacy groups  Fox 59",2026-05-29 20:28:24,,0.0,0.305,0.695,-0.9274,Negative
GoogleNews,Eyewitness News Extra: Speaking with Republican candidate for Lt. governor - WFSB,Eyewitness News Extra: Speaking with Republican candidate for Lt. governor  WFSB,2026-05-29 19:40:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Indiana Lt. Gov. Beckwith calls Islam a 'death cult,' says people 'need to be OK with hating again' - WDRB","Indiana Lt. Gov. Beckwith calls Islam a 'death cult,' says people 'need to be OK with hating again'  WDRB",2026-05-29 19:29:00,,0.11,0.27,0.62,-0.8602,Negative
GoogleNews,Newly Elected Adhyaksh and Up-Adhyaksh ZPSA Call on Lt. Governor - Andaman Chronicle,Newly Elected Adhyaksh and Up-Adhyaksh ZPSA Call on Lt. Governor  Andaman Chronicle,2026-05-29 19:13:02,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Newly Elected South Andaman ZP Adhyaksh, Up-Adhyaksh Call on Lt Governor - ANDAMAN SHEEKHA","Newly Elected South Andaman ZP Adhyaksh, Up-Adhyaksh Call on Lt Governor  ANDAMAN SHEEKHA",2026-05-29 18:16:17,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Governor Reviews Plan to Develop World-Class Underwater Attractions Across Islands - ANDAMAN SHEEKHA,Lt Governor Reviews Plan to Develop World-Class Underwater Attractions Across Islands  ANDAMAN SHEEKHA,2026-05-29 17:32:58,,0.183,0.0,0.817,0.6808,Positive
LiveMint_Markets,"<![CDATA[Expert view: Poor monsoon may impact earnings; defence a multi-year growth story, says Baroda BNP Paribas MF CIO]]>","Expert view: Sanjay Chawla, Chief Investment Officer (CIO) – Equity, Baroda BNP Paribas Mutual Fund, remains confident about India’s earnings growth story, but added that a near-normal monsoon would be crucial to sustaining that growth momentum.",2026-05-29 16:53:26,,0.175,0.034,0.792,0.7609,Positive
LiveMint_Markets,"<![CDATA[IndiGo Q4 Results 2026: Aviation firm posts net loss of  ₹2,537 crore versus profit last year, revenue up 1%]]>","InterGlobe Aviation reported a consolidated net loss of  ₹2,537 crore for the March quarter, down from a profit of  ₹3,067.5 crore last year. Revenue rose 1% to  ₹22,438 crore, while EBITDA increased to  ₹6,396 crore with an EBITDA margin of 3.6%.",2026-05-29 16:30:16,,0.121,0.068,0.811,0.5562,Positive
GoogleNews,"Delegation, others call on Lt Guv - Kashmir Vision","Delegation, others call on Lt Guv  Kashmir Vision",2026-05-29 16:02:19,,0.211,0.0,0.789,0.4588,Positive
GoogleNews,Indiana Lt. Gov. Beckwith faces backlash after calling Islam a ‘demonic death cult’ - Indianapolis Recorder,Indiana Lt. Gov. Beckwith faces backlash after calling Islam a ‘demonic death cult’  Indianapolis Recorder,2026-05-29 15:47:11,,0.0,0.212,0.788,-0.8316,Negative
GoogleNews,"Video: CAIR, Indiana Muslims Call Out Lt. Gov. Micah Beckwith for Spreading Anti-Muslim Hate - CAIR","Video: CAIR, Indiana Muslims Call Out Lt. Gov. Micah Beckwith for Spreading Anti-Muslim Hate  CAIR",2026-05-29 14:24:59,,0.0,0.203,0.797,-0.8126,Negative
GoogleNews,Lt Gen Vineet Sharma Retires After 38 Years of Distinguished Service to the Nation - SSBCrack,Lt Gen Vineet Sharma Retires After 38 Years of Distinguished Service to the Nation  SSBCrack,2026-05-29 13:38:17,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Fort Myers Lt. retires amid allegations of secret workplace affair caught on video - The Florida Trident,Fort Myers Lt. retires amid allegations of secret workplace affair caught on video  The Florida Trident,2026-05-29 13:00:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,May 29: Lt. Gov. Randy McNally Punishes Democrats; Lawsuit Filed Over Rutherford County Prisoner’s Death - Nashville Banner,May 29: Lt. Gov. Randy McNally Punishes Democrats; Lawsuit Filed Over Rutherford County Prisoner’s Death  Nashville Banner,2026-05-29 11:05:00,,0.0,0.38,0.62,-0.9501,Negative
GoogleNews,How the New CDS Could Shape the Race for India’s Next Army Chief - The Quint,How the New CDS Could Shape the Race for India’s Next Army Chief  The Quint,2026-05-29 09:51:31,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,What does the Lt. Gov. race look like so far? Here are the candidates: - KHON2,What does the Lt. Gov. race look like so far? Here are the candidates:  KHON2,2026-05-29 06:04:33,,0.156,0.0,0.844,0.6553,Positive
GoogleNews,Lt Gen Anindya Sengupta Reviews Infrastructure and Welfare Initiatives at Bhubaneswar Military Station - SSBCrack,Lt Gen Anindya Sengupta Reviews Infrastructure and Welfare Initiatives at Bhubaneswar Military Station  SSBCrack,2026-05-29 04:49:10,,0.0,0.0,1.0,0.0,Neutral
